FID,NAME,ADDRESS,STATE,ZIP,LAT,LONG,CAFO_TYPE,CAFO_SUBTY,SIS_CODE,E_AU,MANURE_AMT,E_MANURE_A,T_MANURE_A,NOTE,Geo_note,x,y
529,Milton Latta & Sons Dairy Inc,"3315 Edmund Latta Rd, Hillsborough",NC,27278,36.1397,-79.0833,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,35800,35800,179 lb per day-animal, ,-8803513,4319862
530,Teer Farms Inc,Chapel Hill,NC,27516,35.9542,-79.2269,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,26850,26850,179 lb per day-animal, ,-8819498,4294322
531,Cross Creek Dairy,"Jones Rd, Hurdle Mills",NC,27541,36.2639,-79.1256,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,35800,35800,179 lb per day-animal, ,-8808222,4336996
532,Buttke Dairy Enterprises,"6022 Walker Mill Rd, Randleman",NC,27317,35.8433,-79.8433,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,286400,286400,179 lb per day-animal, ,-8888116,4279082
533,"Green Valley Farm, LLC","1001 Hockett Dairy Rd, Randleman",NC,27317,35.9,-79.8361,Dairy cattle,CATTLE (Dairy Heifer);,SIS0241, ,0,43200,43200,54 lb per day-animal, ,-8887314,4286871
534,"Green Valley Farm, LLC","1001 Hockett Dairy Rd, Randleman",NC,27317,35.9,-79.8361,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,286400,286400,179 lb per day-animal, ,-8887314,4286871
535,Cashatt Dairy,"5631 Davis Country Rd, Randleman",NC,27317,35.8619,-79.8386,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,49941,49941,179 lb per day-animal, ,-8887593,4281637
536,McCain Dairy,"1904 Lake Lucas Rd, Sophia",NC,27350,35.7456,-79.8617,Dairy cattle,CATTLE (Dairy calf);,SIS0241, ,0,8694,8694,27 lb per day-animal, ,-8890164,4265674
537,McCain Dairy,"1904 Lake Lucas Rd, Sophia",NC,27350,35.7456,-79.8617,Dairy cattle,CATTLE (Dairy Heifer);,SIS0241, ,0,15120,15120,54 lb per day-animal, ,-8890164,4265674
538,McCain Dairy,"1904 Lake Lucas Rd, Sophia",NC,27350,35.7456,-79.8617,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,125121,125121,179 lb per day-animal, ,-8890164,4265674
539,Allen's Dairy,"3629 Quentin Dr, Asheboro",NC,27205,35.6875,-79.6178,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,53700,53700,179 lb per day-animal, ,-8863013,4257708
540,Williams Dairy,"3386 Williams Dairy Rd, Liberty",NC,27298,35.8247,-79.6539,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,44750,44750,179 lb per day-animal, ,-8867032,4276528
541,Wright Farm,"1228 Grantville Ln, Franklinville",NC,27248,35.7022,-79.6908,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,31325,31325,179 lb per day-animal, ,-8871140,4259723
542,Beeson Farm,"4877 Racine Rd, Climax",NC,27233,35.8517,-79.7333,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,53700,53700,179 lb per day-animal, ,-8875871,4280236
543,"Coltrane Dairy, LLC","1284 Bantam Rd, Pleasant Garden",NC,27313,35.8986,-79.7756,Dairy cattle,CATTLE (Dairy calf);,SIS0241, ,0,4050,4050,27 lb per day-animal, ,-8880579,4286679
544,"Coltrane Dairy, LLC","1284 Bantam Rd, Pleasant Garden",NC,27313,35.8986,-79.7756,Dairy cattle,CATTLE (Dairy Heifer);,SIS0241, ,0,43200,43200,54 lb per day-animal, ,-8880579,4286679
545,"Coltrane Dairy, LLC","1284 Bantam Rd, Pleasant Garden",NC,27313,35.8986,-79.7756,Dairy cattle,CATTLE (Dairy dry cow);,SIS0241, ,0,8500,8500,85 lb per day-animal, ,-8880579,4286679
546,"Coltrane Dairy, LLC","1284 Bantam Rd, Pleasant Garden",NC,27313,35.8986,-79.7756,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,179000,179000,179 lb per day-animal, ,-8880579,4286679
547,Koopman Dairies Inc,"4105 Meredall Farm Rd, Liberty",NC,27298,35.8561,-79.6408,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,895000,895000,179 lb per day-animal, ,-8865574,4280840
548,"Turner Dairy, LLC","1064 Turner Dairy Rd, Randleman",NC,27317,35.7892,-79.8475,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,71600,71600,179 lb per day-animal, ,-8888583,4271655
549,Wright Farm,"3540 Wright Farm Ln, Franklinville",NC,27248,35.716,-79.692,Dairy cattle,CATTLE (Dairy calf);,SIS0241, ,0,1350,1350,27 lb per day-animal, ,-8871273,4261614
550,Wright Farm,"3540 Wright Farm Ln, Franklinville",NC,27248,35.716,-79.692,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,53700,53700,179 lb per day-animal, ,-8871273,4261614
551,Beville Bros. Dairy Farm,"240 Beville Rd, Reidsville",NC,27320,36.255,-79.7117,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,47256,47256,179 lb per day-animal, ,-8873466,4335767
552,"Wright Dairy of Rockingham County, Inc.","315 Wright Dairy Rd, Reidsville",NC,27320,36.295,-79.7708,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,34010,34010,179 lb per day-animal, ,-8880045,4341290
553,Piedmont Research Station/NCDACS,"8350 Sherrills Ford Rd, Salisbury",NC,28147,35.6917,-80.625,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,26850,26850,179 lb per day-animal, ,-8975134,4258283
554,"Hoffner Bros. Dairy, LLC","420 Ketchie Rd, Mount Ulla",NC,28125,35.7067,-80.71,Dairy cattle,CATTLE (Dairy Heifer);,SIS0241, ,0,5400,5400,54 lb per day-animal, ,-8984596,4260339
555,"Hoffner Bros. Dairy, LLC","420 Ketchie Rd, Mount Ulla",NC,28125,35.7067,-80.71,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,53700,53700,179 lb per day-animal, ,-8984596,4260339
556,Lazy 5 Ranch,"155 Parker's Loop, Mount Ulla",NC,28125,35.6583,-80.7417,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0,179 lb per day-animal, ,-8988125,4253706
557,Scott Davis Farm,"6935 Hwy 152 W, Mooresville",NC,28115,35.5728,-80.6994,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,35800,35800,179 lb per day-animal, ,-8983416,4241998
558,Miller Farm,"315 Weaver Rd, Salisbury",NC,28147,35.609804,-80.600015,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,35800,35800,179 lb per day-animal, ,-8972353,4247064
559,Osborne Dairy,"385 Hamps Dairy Rd, Cleveland",NC,27013,35.7753,-80.6358,Dairy cattle,CATTLE (Dairy calf);,SIS0241, ,0,540,540,27 lb per day-animal, ,-8976337,4269748
560,Osborne Dairy,"385 Hamps Dairy Rd, Cleveland",NC,27013,35.7753,-80.6358,Dairy cattle,CATTLE (Dairy Heifer);,SIS0241, ,0,2700,2700,54 lb per day-animal, ,-8976337,4269748
561,Osborne Dairy,"385 Hamps Dairy Rd, Cleveland",NC,27013,35.7753,-80.6358,Dairy cattle,CATTLE (Dairy dry cow);,SIS0241, ,0,1700,1700,85 lb per day-animal, ,-8976337,4269748
562,Osborne Dairy,"385 Hamps Dairy Rd, Cleveland",NC,27013,35.7753,-80.6358,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,35800,35800,179 lb per day-animal, ,-8976337,4269748
563,Amity Hills Farm,"2035 Mt Tabor Church Rd, Cleveland",NC,27013,35.681883,-80.76645,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,53700,53700,179 lb per day-animal, ,-8990880,4256938
564,Johnny Moore Farm,"2225 Hall Rd, Mount Ulla",NC,28125,35.704928,-80.702283,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,23270,23270,179 lb per day-animal, ,-8983737,4260096
565,La-Foster Dairy (Carson Road),"1685 Carson Rd, Cleveland",NC,27013,35.780038,-80.626053,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,89500,89500,179 lb per day-animal, ,-8975252,4270398
566,"KooBa Dairy, Inc.","1719 Penny Tew Mill Rd, Roseboro",NC,28382,35.120688,-78.505225,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,252032,252032,179 lb per day-animal, ,-8739162,4180295
567,Smith Dairy,"42757 Loop Rd, Norwood",NC,28128,35.1778,-80.1439,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,74822,74822,179 lb per day-animal, ,-8921578,4188071
568,Shorehill Farm,"2331 Rosebud Rd, Walnut Cove",NC,27052,36.3069,-80.1961,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,22375,22375,179 lb per day-animal, ,-8927389,4342934
569,Maple Ridge Dairy,"299 Horton Rd, Mount Airy",NC,27030,36.5014,-80.7208,Dairy cattle,CATTLE (Dairy Heifer);,SIS0241, ,0,5400,5400,54 lb per day-animal, ,-8985799,4369835
570,Maple Ridge Dairy,"299 Horton Rd, Mount Airy",NC,27030,36.5014,-80.7208,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,107400,107400,179 lb per day-animal, ,-8985799,4369835
571,Lake Wheeler Rd Field Lab-Dairy Educational Unit,"301 Dairy Ln, Raleigh",NC,27603,35.7222,-78.6708,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,34368,34368,179 lb per day-animal, ,-8757594,4262465
572,"NCDA&CS Cherry Research Farm, Dairy Unit","201 Steven Mill Rd, Goldsboro",NC,27530,35.386376,-78.029778,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,28640,28640,179 lb per day-animal, ,-8686235,4216514
573,Myers Dairy Inc.,"3938 Bethel Rd, Jonesville",NC,28642,36.2281,-80.8789,Dairy cattle,CATTLE (Dairy calf);,SIS0241, ,0,3375,3375,27 lb per day-animal, ,-9003398,4332054
574,Myers Dairy Inc.,"3938 Bethel Rd, Jonesville",NC,28642,36.2281,-80.8789,Dairy cattle,CATTLE (Dairy Heifer);,SIS0241, ,0,8640,8640,54 lb per day-animal, ,-9003398,4332054
575,Myers Dairy Inc.,"3938 Bethel Rd, Jonesville",NC,28642,36.2281,-80.8789,Dairy cattle,CATTLE (Dairy dry cow);,SIS0241, ,0,17000,17000,85 lb per day-animal, ,-9003398,4332054
576,Myers Dairy Inc.,"3938 Bethel Rd, Jonesville",NC,28642,36.2281,-80.8789,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,187950,187950,179 lb per day-animal, ,-9003398,4332054
577,Robert Hayes Farm,"1905 Shoaley Branch Church Rd, Elkin, NC 28621, USA",NC,0,36.3211,-80.9278,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,24344,24344,179 lb per day-animal, ,-9008842,4344896
578,Cole-Gaige Farm,"1205 US Hwy 21, Hamptonville",NC,27020,36.0511,-80.7522,Dairy cattle,CATTLE (Dairy calf);,SIS0241, ,0,11340,11340,27 lb per day-animal, ,-8989294,4307656
579,Cole-Gaige Farm,"1205 US Hwy 21, Hamptonville",NC,27020,36.0511,-80.7522,Dairy cattle,CATTLE (Dairy Heifer);,SIS0241, ,0,63180,63180,54 lb per day-animal, ,-8989294,4307656
580,Armo LLC,"Fish Brandon Rd, Yadkinville",NC,27055,36.0681,-80.6483,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,67125,67125,179 lb per day-animal, ,-8977728,4309997
581,Shady Grove Dairy,"4408 Shady Grove Church Rd, East Bend",NC,27018,36.2331,-80.5258,Dairy cattle,CATTLE (Dairy calf);,SIS0241, ,0,3240,3240,27 lb per day-animal, ,-8964091,4332744
582,Shady Grove Dairy,"4408 Shady Grove Church Rd, East Bend",NC,27018,36.2331,-80.5258,Dairy cattle,CATTLE (Dairy Heifer);,SIS0241, ,0,1080,1080,54 lb per day-animal, ,-8964091,4332744
583,Shady Grove Dairy,"4408 Shady Grove Church Rd, East Bend",NC,27018,36.2331,-80.5258,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,239860,239860,179 lb per day-animal, ,-8964091,4332744
584,"Riley livestock, Inc.","5146 Crater Rd, Hamptonville",NC,27020,36.099809,-80.837931,Dairy cattle,CATTLE (Dairy Heifer);,SIS0241, ,0,48600,48600,54 lb per day-animal, ,-8998838,4314365
585,Hollidays Farm,"1666 Major Hill Rd, Snow Camp",NC,27349,35.8792,-79.3758,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0,179 lb per day-animal, ,-8836074,4284013
586,Sears Day Dairy,"6187 Huntsboro Rd, Oxford",NC,27565,36.3567,-78.5408,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0,179 lb per day-animal, ,-8743122,4349815
587,"Bowman Dairy, Inc.","6506 Bowman Dairy Rd, Julian",NC,27283,35.945,-79.6192,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,40275,40275,179 lb per day-animal, ,-8863169,4293057
588,Phillip West Farm,"251 Hwy 4, Littleton",NC,27850,36.4044,-77.9056,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0,179 lb per day-animal, ,-8672412,4356411
589,Millstone Dairy Farm,"1163 Snow Creek Rd, Stony Point",NC,28678,35.9111,-80.8667,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0,179 lb per day-animal, ,-9002040,4288397
590,Stamey Farm,"255 Stamey Farm Rd, Statesville",NC,28677,35.7778,-80.9736,Dairy cattle,CATTLE (Dairy calf);,SIS0241, ,0,1080,1080,27 lb per day-animal, ,-9013940,4270091
591,Stamey Farm,"255 Stamey Farm Rd, Statesville",NC,28677,35.7778,-80.9736,Dairy cattle,CATTLE (Dairy Heifer);,SIS0241, ,0,8100,8100,54 lb per day-animal, ,-9013940,4270091
592,Stamey Farm,"255 Stamey Farm Rd, Statesville",NC,28677,35.7778,-80.9736,Dairy cattle,CATTLE (Dairy dry cow);,SIS0241, ,0,2125,2125,85 lb per day-animal, ,-9013940,4270091
593,Stamey Farm,"255 Stamey Farm Rd, Statesville",NC,28677,35.7778,-80.9736,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,23270,23270,179 lb per day-animal, ,-9013940,4270091
594,Valle Verde Inc,"3424 Valle Verde Rd, Nashville",NC,27856,36.0456,-78.0111,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0,179 lb per day-animal, ,-8684156,4306899
595,Milton Latta & Sons Dairy Inc,"3315 Edmund Latta Rd, Hillsborough",NC,27278,36.1397,-79.0833,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0,179 lb per day-animal, ,-8803513,4319862
596,Maple View Farm,"3111 Dairyland Rd, Hillsborough",NC,27278,35.9803,-79.1456,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,26850,26850,179 lb per day-animal, ,-8810448,4297912
597,"Sykes Dairy, Inc.","5702 Oak Grove Rd, Mebane",NC,27302,35.9961,-79.2219,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0,179 lb per day-animal, ,-8818942,4300086
598,Pence Dairy,"4930 Chenault Rd, Cleveland",NC,27013,35.8083,-80.7083,Dairy cattle,CATTLE (Dairy calf);,SIS0241, ,0, ,0,27 lb per day-animal, ,-8984407,4274277
599,Burl Hathcock Farm,"6037 Aldridge Rd, Norwood",NC,28128,35.1958,-80.2044,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0,179 lb per day-animal, ,-8928313,4190522
600,Providence Farm,"1161 Providence Ln, Pine Hall, NC 27042, USA",NC,0,36.3556,-80.0708,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,25060,25060,179 lb per day-animal, ,-8913441,4349663
601,White Ridge Dairy Farm,"809 Rooker Dairy Rd, Norlina",NC,27563,36.5361,-78.2086,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0,179 lb per day-animal, ,-8706142,4374642
602,Gladden Dairy,"5983 Smith Rd, Vale",NC,28168,35.5833,-81.39,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,26850,26850,179 lb per day-animal, ,-9060294,4243435
603,Taproot Dairy,"735 Butler Bridge Rd, Fletcher",NC,28732,35.4083,-82.5306,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,143200,143200,179 lb per day-animal, ,-9187265,4219508
604,Small Acres Dairy,"1470 Jeffress Rd, Mills River",NC,28759,35.3972,-82.5528,Dairy cattle,CATTLE (Dairy calf);,SIS0241, ,0,4050,4050,27 lb per day-animal, ,-9189736,4217992
605,Small Acres Dairy,"1470 Jeffress Rd, Mills River",NC,28759,35.3972,-82.5528,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,44750,44750,179 lb per day-animal, ,-9189736,4217992
606,Loyd Farm,"204 Lloyd Rd, Statesville",NC,28625,35.8986,-80.8639,Dairy cattle,CATTLE (Dairy calf);,SIS0241, ,0,2700,2700,27 lb per day-animal, ,-9001729,4286679
607,Loyd Farm,"204 Lloyd Rd, Statesville",NC,28625,35.8986,-80.8639,Dairy cattle,CATTLE (Dairy dry cow);,SIS0241, ,0,25500,25500,85 lb per day-animal, ,-9001729,4286679
608,Loyd Farm,"204 Lloyd Rd, Statesville",NC,28625,35.8986,-80.8639,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,71600,71600,179 lb per day-animal, ,-9001729,4286679
609,A&J Dairy,1970 Bradford Road Tignall,GA,30668,33.8687997,-82.6982082,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-9206436,4011301
610,B&B Dairy Inc,2331 Seven Islands Road Buckhead,GA,30625,33.5253293,-83.3699669,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-9281031,3965001
611,B&S Dairy,310 Chinaberry Lane Abbeville,GA,31001,31.9119097,-83.384226,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-9282383,3751711
612,Barrington Dairy (Barn 1),500 Progressive Road Montezuma,GA,31063,32.3618333,-83.9741734,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-9347942,3810896
613,Big Hill Dairy,1337 Tom Adams Rd Montezuma,GA,31063,32.3935977,-83.9789471,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, ,Relocated,-9347933,3811869
614,Birdsville Dairy,902 Rosier Road Waynesboro,GA,30830,32.96436,-82.1551274,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, ,Relocated,-9143624,3889367
615,Bridges Brothers Farms Inc,1317 Fosters Mill Road Rome,GA,30161,34.218083,-85.343086,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, ,Relocated,-9498864,4062689
616,Brooksco Dairy LLC,1961 Monument Church Road Quitman,GA,31643,30.8129729,-83.5163908,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, ,Relocated,-9294885,3608304
617,Cabaniss Dairy LLC,448 Sunset Drive Hwy Maxeys,GA,30671,33.767947,-83.177027,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, ,Relocated,-9258943,3997560
618,Cactus Family Farms CFF-1,2912 Cal Maine Road Metter,GA,30452,32.4087363,-81.9283142,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, ,Relocated,-9120742,3820375
619,Coastal Plain Experiment Station- Dairy Research Center,795 Animal Science Drive Tifton,GA,31793,31.4927606,-83.5278386,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, ,Relocated,-9298377,3697165
620,Davis Dairy LLC,"430 Ga Highway 203, Baxley",GA,31513,31.5609085,-81.9756232,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, ,Unidentifialbe,-9125504,3705772
621,Don Son Farms,130 Morrison Lane Folkston,GA,31537,31.0408012,-81.9480397,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-9122265,3638108
622,Douglas Chambers Dairy Inc.,300 Mayzing Dairy Rd Macon,GA,31217,32.7841099,-83.6390163,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0,Relocated, ,-9288838,3887176
623,Eatonton Dairy Farm,214 Greensboro Rd Eatonton,GA,31024,33.346607,-83.3545709,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-9279277,3941324
624,Eberly Family Farm,490 Carpenter Ln Waynesboro,GA,30830,32.9658248,-82.1664036,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-9146939,3889394
625,Girard Dairy,8822 Hwy 23 South Girard,GA,30426,33.0633325,-81.7520373,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-9101166,3902720
626,"Godfrey Dairy, Inc.",3290 Godfrey Rd Madison,GA,30650,33.4430523,-83.5070539,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-9295590,3953885
627,"Grassy Flats Dairy, LLC",3125 Plesant Hill Church Rd Pavo,GA,31778,31.0299824,-83.6463351,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-9311683,3636523
628,Green Glades Farm Inc.,302 Glades Rd Eatonton,GA,31024,33.3900061,-83.4500784,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-9289930,3946740
629,Green Hill Dairy LLC,160 Jersey Dr Quitman,GA,31643,30.8229314,-83.6004835,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-9306381,3611177
630,Green Meadows Dairy,1583 Louie D Newton Road Sylvania,GA,30467,32.5902785,-81.6093097,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-9084816,3840099
631,Greenstone Grazing #1,1801 Adams Rd Stapleton,GA,30823,33.166023,-82.421759,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-9174956,3917296
632,Greenstone Grazing #2,5244 Eden Church Road Louisville,GA,30434,32.9511392,-82.2962271,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-9161852,3888336
633,"Harmony Grove Dairy Farm, LLC",4097 GA 80 W Waynesboro,GA,30830,33.1027584,-82.1673285,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-9146712,3908220
634,Harrison Dairy,327 Gregory Mill Road Crandall,GA,30711,34.9576402,-84.7787281,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-9437735,4157964
635,Highbrighton Dairy (Barrington Dairy Barn 2),320 Highbrighton Dairy Road Montezuma,GA,31063,32.330171,-83.9225584,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-9341823,3806531
636,Hillcrest Farms Inc,3750 Iron Hill Rd Dearing,GA,30808,33.4017689,-82.3920902,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-9172003,3948988
637,Johnson Ranch,4092 Hwy 93 South Thomasville,GA,31792,30.790957,-84.1541419,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, ,Unidentifiable,-9366951,3601819
638,Jumping Gully Dairy LLC,1114 Magnolia Church Rd Pavo,GA,31778,30.9705325,-83.7213534,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-9319361,3628761
639,Key's Dairy,859 Twin Bridges Road Eatonton,GA,31024,33.19346,-83.411884,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-9286071,3921219
640,Kreider Dairy,1311 Dairy Farm Road Metter,GA,30439,32.4394823,-82.0013558,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-9128136,3820899
641,Leatherbrook Holsteins,2620 S Lee St Americus,GA,31709,32.0158135,-84.2187816,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-9373130,3763255
642,LeeCo Dairy (Lee County),"906 US-19, Leesburg",GA,31763,31.7321156,-84.1707423,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-9372328,3735348
643,Lone Oak Cattle Company,6795 Open Gap Road Metter,GA,30439,32.4443424,-82.1580209,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-9145475,3822009
644,Long Branch Dairy LLC,2445 Crawfordville Road White Plains,GA,30678,33.4898326,-82.985809,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-9237601,3960991
645,Martin Dairy LLP,1604 Ankerich Road Bowersville,GA,30516,34.3696591,-83.0285437,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, ,Relocated,-9243768,4079401
646,Messer Dairy Inc.,7187 State Rd Boston,GA,31626,30.7918613,-83.7898867,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-9322929,3617103
647,Milky Way Dairy,902 Rosier Road Waynesboro,GA,30830,32.96436,-82.1551274,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, ,Relocated,-9145440,3890731
648,Moody's Dairy,8126 Alma Hwy Waycross,GA,31503,31.3998709,-82.4375355,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, ,Relocated,-9176192,3685459
649,Newberry Dairy,355 Hancock Landing Road Waynesboro,GA,30830,33.1171618,-81.849561,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-9111603,3911333
650,"Ocmulgee Dairy, Inc.",203 Cullen Rd Bonaire,GA,31005,32.5549508,-83.5753125,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-9303194,3836491
651,Overholt Farms,2563 Perkins Farm Road Marshallville,GA,31057,32.3947936,-83.8919653,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, ,Relocated,-9339985,3814429
652,Peachey's and Cream Dairy,6550 US Hwy 221 S Bartow,GA,30413,32.8939054,-82.4728052,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-9181332,3881860
653,Pecan Grove Dairy LLC,2923 Jackson Dairy Road Baconton,GA,31716,31.3703258,-84.1407234,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-9366363,3680601
654,Pineland Dairy,902 Rosier Road Waynesboro,GA,30830,32.96436,-82.1551274,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, ,Relocated,-9143795,3889926
655,"Providence Dairy, Inc.",191 Cedar Grove Road Climax,GA,39834,30.8349051,-84.476294,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-9403952,3611404
656,R & D Dairy,610 Brent Road Barnesville,GA,30204,33.0090065,-84.0831738,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-9360330,3896578
657,"R.A. Moore Dairy, Inc",3000 Macedonia Road Union Point,GA,30669,33.7228033,-83.2432391,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-9266237,3992776
658,Roscoe Meeks Farm,6229 New Forest Hwy West Green,GA,31567,31.5728546,-82.726445,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, ,Relocated,-9209818,3707125
659,Scattered Acres Hog Farm,1771 Bay Branch Church Rd Claxton,GA,30417,32.078488,-81.9694609,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-9123896,3773836
660,Seven Oaks Dairy,4186 Hwy 23 S Waynesboro,GA,30830,33.1335518,-81.8751276,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-9114748,3912674
661,Smith Dairy Farm Inc,850 Centerville Road Rayle,GA,30660,33.8184291,-82.934507,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-9231774,4004648
662,Smith-Healy Farms Inc,5886 Banks Dairy Road Statesboro,GA,30458,32.4723511,-81.8534256,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-9114266,3826047
663,Southbrook Dairy LLC,3066 Thompson Road Quitman,GA,31643,30.7154225,-83.6801146,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0, ,0, , ,-9315290,3595235
