FID,NAME,ADDRESS,STATE,ZIP,LAT,LONG,CAFO_TYPE,CAFO_SUBTY,SIS_CODE,E_AU,MANURE_AMT,E_MANURE_A,T_MANURE_A,NOTE,Geo_note,x,y
135,Edmundson Farm,"210 W Hill St, Goldsboro",NC,27534,35.4244,-77.8611,Swine,SWINE (Sow);,SIS0213, ,0, ,0,25 lb per day-animal, ,-8667458,4221707
136,White Oaks Farm Inc,"604 Benton Pond Rd, Fremont",NC,27830,35.5161,-77.9231,Swine,SWINE (Immature);,SIS0213, ,0,23310,23310,4.2 lb per day-animal, ,-8674360,4234241
137,White Oaks Farm Inc,"604 Benton Pond Rd, Fremont",NC,27830,35.5161,-77.9231,Swine,SWINE;,SIS0213, ,0,660000,660000,11 lb per day-animal, ,-8674360,4234241
138,Cherry Research Farm,"201 Stevens Mill Rd, Goldsboro",NC,27530,35.382358,-78.049153,Swine,SWINE;,SIS0213, ,0,1100,1100,11 lb per day-animal, ,-8688392,4215965
139,Doug Jernigan Farms,Mount Olive,NC,28365,35.230148,-78.098348,Swine,SWINE (Sow);,SIS0213, ,0,522650,522650,25 lb per day-animal, ,-8693869,4195202
140,Doug Jernigan Farms,Mount Olive,NC,28365,35.230148,-78.098348,Swine,SWINE (Sow);,SIS0213, ,0,92000,92000,25 lb per day-animal, ,-8693869,4195202
141,Strother Swine Farm,"7422 Wilkerson Loop Rd, Sims",NC,27880,35.7181,-78.085,Swine,SWINE (Immature);,SIS0213, ,0, ,0,4.2 lb per day-animal, ,-8692383,4261902
142,"Loyd Ray Farms, Inc.","Casstevens Rd, Yadkinville",NC,27055,36.1667,-80.7083,Swine,SWINE (Sow);,SIS0213, ,0,216000,216000,25 lb per day-animal, ,-8984407,4323584
143,Randall Lewis Farm 2,"3978 Lewis Rd, Snow Camp",NC,27349,35.87,-79.3033,Swine,SWINE (Sow);,SIS0213, ,0,15000,15000,25 lb per day-animal, ,-8828003,4282749
144,A. Dale McRae Farm,"3459 Dennis Rd, Wadesboro",NC,28170,35.050361,-80.062561,Swine,SWINE (Sow);,SIS0213, ,0,161920,161920,25 lb per day-animal, ,-8912524,4170728
145,Gold Creek Farm,"656 Deep Creek Rd, Wadesboro",NC,28170,34.845508,-80.10178,Swine,SWINE (Sow);,SIS0213, ,0,81696,81696,25 lb per day-animal, ,-8916890,4142907
146,Kevin Martin Farm,"1024 Old Hwy 52 W, Wadesboro",NC,28170,35.156219,-80.11625,Swine,SWINE (Sow);,SIS0213, ,0,81696,81696,25 lb per day-animal, ,-8918500,4185132
147,Gold Creek Farms #2,"5384 Robinson Bridge Rd, Morven",NC,28119,34.863761,-80.024744,Swine,SWINE (Sow);,SIS0213, ,0,81696,81696,25 lb per day-animal, ,-8908314,4145383
148,Louis Winfree Farm,"1997 Pinkston River Rd, Wadesboro",NC,28170,35.039052,-80.063219,Swine,SWINE (Sow);,SIS0213, ,0,80960,80960,25 lb per day-animal, ,-8912597,4169190
149,Morgan Swine Farm,"833 Crawford Pond Rd, Morven",NC,28119,34.849783,-80.045608,Swine,SWINE;,SIS0213, ,0,2200,2200,11 lb per day-animal, ,-8910637,4143487
150,T & T Farm,"0358 Beck Rd, Wadesboro",NC,28170,34.850075,-80.167827,Swine,SWINE (Sow);,SIS0213, ,0,22000,22000,25 lb per day-animal, ,-8924242,4143526
151,Fox Ridge Complex,"2928 Plank Rd, Wadesboro",NC,28170,35.134406,-80.135271,Swine,SWINE (Immature);,SIS0213, ,0,16800,16800,4.2 lb per day-animal, ,-8920618,4182162
152,Fox Ridge Complex,"2928 Plank Rd, Wadesboro",NC,28170,35.134406,-80.135271,Swine,SWINE (Sow);,SIS0213, ,0,58400,58400,25 lb per day-animal, ,-8920618,4182162
153,Fox Ridge Complex,"2928 Plank Rd, Wadesboro",NC,28170,35.134406,-80.135271,Swine,SWINE (Sow);,SIS0213, ,0,46000,46000,25 lb per day-animal, ,-8920618,4182162
154,Live Oak Farms #1,"1196 Gatewood Sta Rd, Wadesboro",NC,28170,34.908397,-80.047794,Swine,SWINE (Sow);,SIS0213, ,0,81696,81696,25 lb per day-animal, ,-8910880,4151441
155,Live Oak Farms #2,"1196 Gatewiood Sta Rd, Wadesboro",NC,28170,34.907125,-80.0411,Swine,SWINE (Sow);,SIS0213, ,0,81696,81696,25 lb per day-animal, ,-8910135,4151268
156,Twin Oaks Farm,"5926 Little Huntley Rd, Peachland",NC,28133,34.815238,-80.25553,Swine,SWINE (Immature);,SIS0213, ,0,10407.6,10407.6,4.2 lb per day-animal, ,-8934005,4138802
157,White Rock Farms,"287 Pear Orchard Rd, Peachland",NC,28133,34.822255,-80.295013,Swine,SWINE (Immature);,SIS0213, ,0,9240,9240,4.2 lb per day-animal, ,-8938400,4139753
158,White Rock Farms,"2346 Crawford Pond Rd, Morven",NC,28119,34.853097,-80.066391,Swine,SWINE (Immature);,SIS0213, ,0,9240,9240,4.2 lb per day-animal, ,-8912950,4143936
159,"J. L. M. Pantego Farms, LLC","815 Swamp Rd, Pantego",NC,27860,35.5884,-76.6885,Swine,SWINE (Immature);,SIS0213, ,0,11281.2,11281.2,4.2 lb per day-animal, ,-8536925,4244134
160,"Ted and Jack Allen, Inc. # 2","577 Wells Rd, Chocowinity",NC,27817,35.4926,-77.1323,Swine,SWINE (Sow);,SIS0213, ,0,216000,216000,25 lb per day-animal, ,-8586329,4231028
161,Benson Farms Inc (off-site farm),"192 Topping Loop Rd, Pantego",NC,27860,35.6193,-76.7136,Swine,SWINE (Sow);,SIS0213, ,0,110000,110000,25 lb per day-animal, ,-8539719,4248364
162,Benson Farms Inc (off-site farm),"192 Topping Loop Rd, Pantego",NC,27860,35.6193,-76.7136,Swine,SWINE (Sow);,SIS0213, ,0,40480,40480,25 lb per day-animal, ,-8539719,4248364
163,Vanguard Farms Inc,"8994 US Hwy 17 S, Chocowinity",NC,27817,35.44314,-77.12842,Swine,SWINE (Immature);,SIS0213, ,0,16800,16800,4.2 lb per day-animal, ,-8585897,4224267
164,Vanguard Farms Inc,"8994 US Hwy 17 S, Chocowinity",NC,27817,35.44314,-77.12842,Swine,SWINE (Gilts/Boar);,SIS0213, ,0,1344,1344,8.4 lb per day-animal, ,-8585897,4224267
165,Wildwood Farm,"1211 Little Egypt Rd, Blounts Creek",NC,27814,35.3141,-76.9392,Swine,SWINE (Immature);,SIS0213, ,0,18228,18228,4.2 lb per day-animal, ,-8564833,4206649
166,J.L.M. Wilmar Farms LLC,"2000 A  B CC Rd, Vanceboro",NC,28586,35.384529,-77.112694,Swine,SWINE (Immature);,SIS0213, ,0,9429,9429,4.2 lb per day-animal, ,-8584146,4216262
167,Hodges Sow Farm,"7610 NC 33 Hwy E, Chocowinity",NC,27817,35.425,-77.0333,Swine,SWINE (Immature);,SIS0213, ,0,17472,17472,4.2 lb per day-animal, ,-8575308,4221789
168,Beech Ridge Pork Farm Inc,"2007 Beech Rdg Rd, Belhaven",NC,27810,35.58,-76.6133,Swine,SWINE (Immature);,SIS0213, ,0,16380,16380,4.2 lb per day-animal, ,-8528554,4242984
169,Pungo Farm,"4271 NC 99 N, Pantego",NC,27860,35.6401,-76.6392,Swine,SWINE (Immature);,SIS0213, ,0,10479,10479,4.2 lb per day-animal, ,-8531437,4251213
170,"L.H. Allen & Son, Inc. - Finishing","2007 Beech Rdg Rd, Belhaven",NC,27810,35.6666,-76.6518,Swine,SWINE (Sow);,SIS0213, ,0,300000,300000,25 lb per day-animal, ,-8532840,4254843
171,"L.H. Allen & Son, Inc. - Finishing","2007 Beech Rdg Rd, Belhaven",NC,27810,35.6666,-76.6518,Swine,SWINE (Sow);,SIS0213, ,0,80500,80500,25 lb per day-animal, ,-8532840,4254843
172,Republican Sow Farm,"352 A  B Spruill Farm Rd, Windsor",NC,27983,36.078623,-77.026692,Swine,SWINE (Immature);,SIS0213, ,0,17472,17472,4.2 lb per day-animal, ,-8574572,4311446
173,Kelford Hog Farm,"235 Floyd Hall Rd, Roxobel",NC,27872,36.183408,-77.248554,Swine,SWINE (Sow);,SIS0213, ,0,76925,76925,25 lb per day-animal, ,-8599270,4325888
174,Farm 35 & 33,"Sr 1117, Aulander",NC,27805,36.2417,-77.175,Swine,SWINE (Immature);,SIS0213, ,0,27484.8,27484.8,4.2 lb per day-animal, ,-8591082,4333931
175,Tri G Farms,"1229 NC Hwy 305, Aulander",NC,27805,36.1433,-77.06,Swine,SWINE (Sow);,SIS0213, ,0,88200,88200,25 lb per day-animal, ,-8578280,4320358
176,Tri-G3 Farm,"1230 NC Hwy 305, Aulander",NC,27805,36.14471,-77.037893,Swine,SWINE (Sow);,SIS0213, ,0,27400,27400,25 lb per day-animal, ,-8575819,4320553
177,Indian Woods,"501 Broadneck Rd, Windsor",NC,27983,35.9903,-77.1403,Swine,SWINE (Sow);,SIS0213, ,0,288000,288000,25 lb per day-animal, ,-8587219,4299288
178,French's Creek Sow Farm,"9559 Hwy 53 E, Kelly",NC,28448,34.547038,-78.418533,Swine,SWINE (Immature);,SIS0213, ,0,10080,10080,4.2 lb per day-animal, ,-8729511,4102495
179,Cain Complex,"882 Opportunity Ln, White Oak",NC,28399,34.759775,-78.674275,Swine,SWINE (Immature);,SIS0213, ,0,10500,10500,4.2 lb per day-animal, ,-8757981,4131284
180,Cain Complex,"882 Opportunity Ln, White Oak",NC,28399,34.759775,-78.674275,Swine,SWINE (Sow);,SIS0213, ,0,250000,250000,25 lb per day-animal, ,-8757981,4131284
181,Cain Complex,"882 Opportunity Ln, White Oak",NC,28399,34.759775,-78.674275,Swine,SWINE (Sow);,SIS0213, ,0,161000,161000,25 lb per day-animal, ,-8757981,4131284
182,Sandhill Hog Farm,"973 Old Boardman Rd, Bladenboro",NC,28320,34.490183,-78.853822,Swine,SWINE (Sow);,SIS0213, ,0,220000,220000,25 lb per day-animal, ,-8777968,4094814
183,Bladen Springs,"473 Ls Farm Dr, Council",NC,28434,34.540152,-78.463441,Swine,SWINE (Immature);,SIS0213, ,0,14280,14280,4.2 lb per day-animal, ,-8734511,4101565
184,Farm 91 / Farm 3091,"Sr 1715, Elizabethtown",NC,28337,34.524486,-78.474922,Swine,SWINE (Sow);,SIS0213, ,0,180000,180000,25 lb per day-animal, ,-8735789,4099448
185,A & D Farms,"615 Culbreth-Smith Rd, Elizabethtown",NC,28337,34.766825,-78.589936,Swine,SWINE (Sow);,SIS0213, ,0,171000,171000,25 lb per day-animal, ,-8748592,4132239
186,Kenneth Inman Farms,"687 Inman Dr, Tar Heel",NC,28392,34.745353,-78.823058,Swine,SWINE (Sow);,SIS0213, ,0,147200,147200,25 lb per day-animal, ,-8774543,4129330
187,Bladen Twenty,"5680/5754 Rosindale Rd, Elizabethtown",NC,28337,34.504702,-78.560475,Swine,SWINE (Sow);,SIS0213, ,0,376000,376000,25 lb per day-animal, ,-8745312,4096775
188,Allen Brothers Farm,"6593 Center Rd, Bladenboro",NC,28320,34.5987,-78.804752,Swine,SWINE (Sow);,SIS0213, ,0,279680,279680,25 lb per day-animal, ,-8772505,4109480
189,MKJS Farm Sites 1-3,"2721 Twisted Hickory Rd, Elizabethtown",NC,28337,34.628138,-78.722822,Swine,SWINE (Sow);,SIS0213, ,0,384000,384000,25 lb per day-animal, ,-8763385,4113462
190,Hugs Hogs Inc,"476 Hugs Hogs Farm Dr, Elizabethtown",NC,28337,34.627591,-78.684031,Swine,SWINE (Sow);,SIS0213, ,0,132000,132000,25 lb per day-animal, ,-8759067,4113388
191,Robert H Jessup Farm #1,"5544 Airport Rd, Clarkton",NC,28433,34.547022,-78.52475,Swine,SWINE (Sow);,SIS0213, ,0,128625,128625,25 lb per day-animal, ,-8741335,4102493
192,Evergreen Sow,"658 Evergreen Farm Rd, White Oak",NC,28399,34.813525,-78.783216,Swine,SWINE (Immature);,SIS0213, ,0,16123.8,16123.8,4.2 lb per day-animal, ,-8770108,4138570
193,Edge Farm / Farm 74451,"Sr 1331, E Fayetteville",NC,28301,34.804352,-78.617444,Swine,SWINE (Sow);,SIS0213, ,0,240100,240100,25 lb per day-animal, ,-8751654,4137326
194,Allen Norris Farm,"458 Ccc Rd, Council",NC,28434,34.508394,-78.511397,Swine,SWINE (Sow);,SIS0213, ,0,112000,112000,25 lb per day-animal, ,-8739849,4097274
195,Layton Johnson Farm,"95 Layton Johnson Farm Rd, Bladenboro",NC,28320,34.567438,-78.659222,Swine,SWINE (Sow);,SIS0213, ,0,110250,110250,25 lb per day-animal, ,-8756305,4105253
196,"Surf City Hogs, LLC","252 Lula Long Rd, Elizabethtown",NC,28337,34.757525,-78.580908,Swine,SWINE (Sow);,SIS0213, ,0,110250,110250,25 lb per day-animal, ,-8747587,4130979
197,McQueen Farms 1 & 2,"2546 S Page Rd, Clarkton",NC,28433,34.47858,-78.717575,Swine,SWINE (Sow);,SIS0213, ,0,46000,46000,25 lb per day-animal, ,-8762801,4093247
198,McQueen Farms 1 & 2,"2546 S Page Rd, Clarkton",NC,28433,34.47858,-78.717575,Swine,SWINE (Immature);,SIS0213, ,0,16800,16800,4.2 lb per day-animal, ,-8762801,4093247
199,Singletary Sow Farm,"4196 Burney Rd, White Oak",NC,28399,34.756975,-78.737366,Swine,SWINE (Immature);,SIS0213, ,0,14700,14700,4.2 lb per day-animal, ,-8765004,4130905
200,Singletary Sow Farm,"4196 Burney Rd, White Oak",NC,28399,34.756975,-78.737366,Swine,SWINE (Sow);,SIS0213, ,0,25000,25000,25 lb per day-animal, ,-8765004,4130905
201,Singletary Sow Farm,"4196 Burney Rd, White Oak",NC,28399,34.756975,-78.737366,Swine,SWINE (Sow);,SIS0213, ,0,9200,9200,25 lb per day-animal, ,-8765004,4130905
202,J.B. Priest Farm 2,"156 Robbins Rd, Council",NC,28434,34.504788,-78.528377,Swine,SWINE (Sow);,SIS0213, ,0,91800,91800,25 lb per day-animal, ,-8741739,4096787
203,Nick Gooden Farm #3,"499 Coley Rd, Elizabethtown",NC,28337,34.578625,-78.546091,Swine,SWINE (Sow);,SIS0213, ,0,183600,183600,25 lb per day-animal, ,-8743711,4106765
204,Nick Gooden Finisher,"320 Duncan Rd, Clarkton",NC,28433,34.5243,-78.632269,Swine,SWINE (Sow);,SIS0213, ,0,91800,91800,25 lb per day-animal, ,-8753304,4099423
205,Pork Partners Inc,"10793 Center Rd, Bladenboro",NC,28320,34.563122,-78.8039,Swine,SWINE (Sow);,SIS0213, ,0,163392,163392,25 lb per day-animal, ,-8772410,4104669
206,Larson Jones Farm,"2948 NC Hwy 210 E, Harrells",NC,28444,34.718408,-78.394941,Swine,SWINE (Sow);,SIS0213, ,0,81696,81696,25 lb per day-animal, ,-8726885,4125680
207,"BK2 Farms, LLC Farm","8361 Center Rd, Bladenboro",NC,28320,34.589905,-78.817327,Swine,SWINE (Sow);,SIS0213, ,0,154000,154000,25 lb per day-animal, ,-8773905,4108291
208,Lisbon Sow Farm #1,"368 Shepard Rd, Council",NC,28434,34.498938,-78.541336,Swine,SWINE (Immature);,SIS0213, ,0,14700,14700,4.2 lb per day-animal, ,-8743182,4095997
209,Lisbon Sow Farm #1,"368 Shepard Rd, Council",NC,28434,34.498938,-78.541336,Swine,SWINE (Sow);,SIS0213, ,0,25000,25000,25 lb per day-animal, ,-8743182,4095997
210,Lisbon Sow Farm #1,"368 Shepard Rd, Council",NC,28434,34.498938,-78.541336,Swine,SWINE (Sow);,SIS0213, ,0,9200,9200,25 lb per day-animal, ,-8743182,4095997
211,Shadow Glenn & Webber Farm,"350 Old White Hall Rd, Ivanhoe",NC,28447,34.621263,-78.351747,Swine,SWINE (Immature);,SIS0213, ,0,30240,30240,4.2 lb per day-animal, ,-8722077,4112532
212,Shadow Glenn & Webber Farm,"350 Old White Hall Rd, Ivanhoe",NC,28447,34.621263,-78.351747,Swine,SWINE (Sow);,SIS0213, ,0,50000,50000,25 lb per day-animal, ,-8722077,4112532
213,Shadow Glenn & Webber Farm,"350 Old White Hall Rd, Ivanhoe",NC,28447,34.621263,-78.351747,Swine,SWINE (Sow);,SIS0213, ,0,23000,23000,25 lb per day-animal, ,-8722077,4112532
214,Lisbon Sow Farm #2,"437 Thomas Brown Rd, Council",NC,28434,34.487741,-78.537608,Swine,SWINE (Immature);,SIS0213, ,0,16123.8,16123.8,4.2 lb per day-animal, ,-8742767,4094484
215,Ross Lewis Farm,"5044 Berry Lewis Rd, Bladenboro",NC,28320,34.519011,-78.836869,Swine,SWINE (Sow);,SIS0213, ,0,80000,80000,25 lb per day-animal, ,-8776080,4098708
216,Graham Farms,"1748 Brighten Rd, Riegelwood",NC,28456,34.421113,-78.381755,Swine,SWINE (Sow);,SIS0213, ,0,73500,73500,25 lb per day-animal, ,-8725417,4085489
217,John Hope Farm #4,"1980 NC 210 Hwy E, Harrells",NC,28444,34.724577,-78.402516,Swine,SWINE (Sow);,SIS0213, ,0,62000,62000,25 lb per day-animal, ,-8727728,4126516
218,Clay Hill Farms,"1164 Tar Kiln Neck Trl, Elizabethtown",NC,28337,34.590297,-78.681386,Swine,SWINE (Sow);,SIS0213, ,0,59800,59800,25 lb per day-animal, ,-8758772,4108344
219,Tar Kiln Farm (Gooden #3),"605 Tar Kiln Neck Trl, Elizabethtown",NC,28337,34.585325,-78.674444,Swine,SWINE (Sow);,SIS0213, ,0,60720,60720,25 lb per day-animal, ,-8757999,4107671
220,Walter B. Nursery,"1199 Rosindale Rd, Clarkton",NC,28433,34.559986,-78.578311,Swine,SWINE (Sow);,SIS0213, ,0,59800,59800,25 lb per day-animal, ,-8747298,4104246
221,Longstreet Nursery,"338 Peter Crementie Rd, Garland",NC,28441,34.752336,-78.42523,Swine,SWINE (Sow);,SIS0213, ,0,59800,59800,25 lb per day-animal, ,-8730257,4130276
222,"Kinlaw Nursery #1, #2, #3","7365 NC 242 S, Bladenboro",NC,28320,34.565158,-78.692661,Swine,SWINE (Sow);,SIS0213, ,0,179400,179400,25 lb per day-animal, ,-8760027,4104945
223,Turkey Oaks Nursery,"411 Turkey Oak Farm Rd, White Oak",NC,28399,34.684291,-78.642211,Swine,SWINE (Sow);,SIS0213, ,0,59800,59800,25 lb per day-animal, ,-8754411,4121061
224,Yorick Nursery,"4240 NC Hwy 53 W, White Oak",NC,28399,34.689216,-78.645408,Swine,SWINE (Sow);,SIS0213, ,0,59800,59800,25 lb per day-animal, ,-8754767,4121728
225,George Hall Nursery,"300 Lula Long Rd, Elizabethtown",NC,28337,34.741797,-78.600136,Swine,SWINE (Sow);,SIS0213, ,0,59800,59800,25 lb per day-animal, ,-8749727,4128848
226,Harvey Coble Nursery,"2209 Old Fayetteville Rd, Ingold",NC,28441,34.780672,-78.496988,Swine,SWINE (Sow);,SIS0213, ,0,59800,59800,25 lb per day-animal, ,-8738245,4134116
227,Cowford Nursery Farm,"827 Lexie Gooden Trl, Elizabethtown",NC,28337,34.589255,-78.674541,Swine,SWINE (Sow);,SIS0213, ,0,59800,59800,25 lb per day-animal, ,-8758010,4108203
228,White Bay Nursery Farm,"219 Lexie Gooden Trl, Elizabethtown",NC,28337,34.589561,-78.666391,Swine,SWINE (Sow);,SIS0213, ,0,59800,59800,25 lb per day-animal, ,-8757103,4108244
229,Squirrel Hill Farm,"721 Squirrel Hill Ln, White Oak",NC,28399,34.739644,-78.718444,Swine,SWINE (Sow);,SIS0213, ,0,59800,59800,25 lb per day-animal, ,-8762897,4128557
230,Shannonbrooke Farms,"4455 NC 53 W, Elizabethtown",NC,28337,34.674616,-78.661641,Swine,SWINE (Sow);,SIS0213, ,0,119600,119600,25 lb per day-animal, ,-8756574,4119751
231,South River Nursery,"391 Green Bridge Rd, Garland",NC,28441,34.805708,-78.466488,Swine,SWINE (Sow);,SIS0213, ,0,59800,59800,25 lb per day-animal, ,-8734850,4137510
232,Green Sea / Sir George Farm,"597 Green Sea Rd, Garland",NC,28441,34.80643,-78.483794,Swine,SWINE (Sow);,SIS0213, ,0,119600,119600,25 lb per day-animal, ,-8736776,4137608
233,Red Oak Nursery,"Tar Heel Rd, Tar Heel",NC,28392,34.708602,-78.820008,Swine,SWINE (Sow);,SIS0213, ,0,59800,59800,25 lb per day-animal, ,-8774203,4124352
234,JRock 1 & 2,"Old Tram Rd, Clarkton",NC,28433,34.542238,-78.58683,Swine,SWINE (Sow);,SIS0213, ,0,119600,119600,25 lb per day-animal, ,-8748246,4101847
235,Little Crib,"1594 Tar Kiln Neck Trl, Elizabethtown",NC,28337,34.599005,-78.689677,Swine,SWINE (Sow);,SIS0213, ,0,59800,59800,25 lb per day-animal, ,-8759695,4109521
236,Ray Nursery,"440 Grover Coble Rd, Garland",NC,28441,34.776102,-78.497697,Swine,SWINE (Sow);,SIS0213, ,0,59800,59800,25 lb per day-animal, ,-8738324,4133497
237,Oscar Autry Farm,"489 McLean Rd, Elizabethtown",NC,28337,34.686869,-78.499072,Swine,SWINE (Sow);,SIS0213, ,0,64000,64000,25 lb per day-animal, ,-8738477,4121410
238,Joel Robbins Finishers,"668 Robbins Rd, Council",NC,28434,34.50985,-78.518522,Swine,SWINE (Sow);,SIS0213, ,0,61200,61200,25 lb per day-animal, ,-8740642,4097471
239,Double S Farm,"18829 Hwy 131, Butters",NC,28320,34.481241,-78.781591,Swine,SWINE (Sow);,SIS0213, ,0,61200,61200,25 lb per day-animal, ,-8769927,4093606
240,2602-1,"805 NC Hwy 210 W, Ingold",NC,28441,34.749941,-78.442336,Swine,SWINE (Immature);,SIS0213, ,0,10080,10080,4.2 lb per day-animal, ,-8732161,4129952
241,"Farm #3515, 3316, and 3723","Sr 1300 2462 Chicken Foot Rd, Saint Pauls",NC,28384,34.751663,-78.846613,Swine,SWINE (Immature);,SIS0213, ,0,35019.6,35019.6,4.2 lb per day-animal, ,-8777165,4130185
242,P-17 A &B,"8067 NC 87 E, Clarkton",NC,28433,34.557777,-78.495,Swine,SWINE (Immature);,SIS0213, ,0,16800,16800,4.2 lb per day-animal, ,-8738024,4103947
243,Crossbow Farm,"555 McLean Rd, Elizabethtown",NC,28337,34.681166,-78.500663,Swine,SWINE (Sow);,SIS0213, ,0,48000,48000,25 lb per day-animal, ,-8738654,4120638
244,Harold Pait Farm,"1068 Guyton Rd, Bladenboro",NC,28320,34.59211,-78.723167,Swine,SWINE (Sow);,SIS0213, ,0,73500,73500,25 lb per day-animal, ,-8763423,4108589
245,Hilton Monroe Farm,"919 Charlier Monroe Rd, Clarkton",NC,28433,34.540516,-78.578705,Swine,SWINE (Sow);,SIS0213, ,0,44000,44000,25 lb per day-animal, ,-8747342,4101614
246,Barry Billups,"415 Culbreth-Smith Rd, Elizabethtown",NC,28337,34.764194,-78.588786,Swine,SWINE (Sow);,SIS0213, ,0,40000,40000,25 lb per day-animal, ,-8748464,4131883
247,Oak Springs Sow Farm,"1141 Allen Priest Rd, Council",NC,28434,34.531375,-78.4903,Swine,SWINE (Immature);,SIS0213, ,0,7593.6,7593.6,4.2 lb per day-animal, ,-8737501,4100379
248,Fletcher McDuffie Farms,"2735 Sweet Home CH Rd, Elizabethtown",NC,28337,34.686044,-78.562633,Swine,SWINE (Sow);,SIS0213, ,0,55125,55125,25 lb per day-animal, ,-8745553,4121298
249,Neill Jackson Farm,"1646 1646 S Elwell Ferry Rd, Council",NC,28434,34.451572,-78.437858,Swine,SWINE (Sow);,SIS0213, ,0,15000,15000,25 lb per day-animal, ,-8731663,4089600
250,Neill Jackson Farm,"1646 1646 S Elwell Ferry Rd, Council",NC,28434,34.451572,-78.437858,Swine,SWINE (Sow);,SIS0213, ,0,73692,73692,25 lb per day-animal, ,-8731663,4089600
251,Ham Hock Farm,"5014 Elkton Rd, Clarkton",NC,28433,34.482519,-78.603244,Swine,SWINE (Immature);,SIS0213, ,0,6316.8,6316.8,4.2 lb per day-animal, ,-8750073,4093779
252,"Turnbull Company Farms, LLC","1901gum Shaw Rd, White Oak",NC,28399,34.73215,-78.673569,Swine,SWINE (Immature);,SIS0213, ,0,10080,10080,4.2 lb per day-animal, ,-8757902,4127542
253,"Rainbow Family Farm, LLC","529 Pineland Grain Rd, Elizabethtown",NC,28337,34.623241,-78.717411,Swine,SWINE (Sow);,SIS0213, ,0,102225,102225,25 lb per day-animal, ,-8762782,4112799
254,Pineland Grain Co Farm,"801 Pineland Grain Rd, Elizabethtown",NC,28337,34.614791,-78.784527,Swine,SWINE (Immature);,SIS0213, ,0,3158.4,3158.4,4.2 lb per day-animal, ,-8770254,4111656
255,Doug Bordeaux Farm #1,"98 Sweet Home Church Rd, Elizabethtown",NC,28337,34.650536,-78.549316,Swine,SWINE (Sow);,SIS0213, ,0,11450,11450,25 lb per day-animal, ,-8744070,4116492
256,Sandpit Pork,"10300 NC Hwy 242 N, Elizabethtown",NC,28337,34.7657,-78.601772,Swine,SWINE (Sow);,SIS0213, ,0,40000,40000,25 lb per day-animal, ,-8749910,4132087
257,Wildwood Farms,"5720 Elkton Rd, Clarkton",NC,28433,34.494388,-78.610302,Swine,SWINE (Sow);,SIS0213, ,0,120000,120000,25 lb per day-animal, ,-8750859,4095382
258,J. B. Priest Farm 3,"1398 Clyde Hatcher Rd, Council",NC,28434,34.500308,-78.478605,Swine,SWINE (Sow);,SIS0213, ,0,91800,91800,25 lb per day-animal, ,-8736199,4096182
259,Billy E Bordeaux Farm,"2690 Sweet Home Church Rd, Elizabethtown",NC,28337,34.682527,-78.551375,Swine,SWINE (Sow);,SIS0213, ,0,91800,91800,25 lb per day-animal, ,-8744299,4120822
260,Robert H Jessup Farm #2,"5544 Airport Rd, Clarkton",NC,28433,34.5528,-78.524133,Swine,SWINE (Sow);,SIS0213, ,0,128625,128625,25 lb per day-animal, ,-8741267,4103274
261,Peters Creek Farm (Sow),"329 County Line Rd, Clinton",NC,28328,34.836377,-78.507916,Swine,SWINE (Immature);,SIS0213, ,0,15120,15120,4.2 lb per day-animal, ,-8739462,4141669
262,Peters Creek Farm (Sow),"329 County Line Rd, Clinton",NC,28328,34.836377,-78.507916,Swine,SWINE (Sow);,SIS0213, ,0,25000,25000,25 lb per day-animal, ,-8739462,4141669
263,Peters Creek Farm (Sow),"329 County Line Rd, Clinton",NC,28328,34.836377,-78.507916,Swine,SWINE (Sow);,SIS0213, ,0,9200,9200,25 lb per day-animal, ,-8739462,4141669
264,Farm 7692,"Sr 1002, E Fayetteville",NC,28301,34.836594,-78.610177,Swine,SWINE (Immature);,SIS0213, ,0,16800,16800,4.2 lb per day-animal, ,-8750845,4141698
265,Baldwin Branch Nursery,"61 Bubble T Rd, Elizabethtown",NC,28337,34.580919,-78.639463,Swine,SWINE (Sow);,SIS0213, ,0,139840,139840,25 lb per day-animal, ,-8754105,4107075
266,White Plains Nursery,"7275 Rosindale Rd, Council",NC,28434,34.476322,-78.548255,Swine,SWINE (Sow);,SIS0213, ,0,139380,139380,25 lb per day-animal, ,-8743952,4092942
267,Terra Nova,"580 Rosindale Rd, Clarkton",NC,28433,34.565355,-78.589105,Swine,SWINE (Sow);,SIS0213, ,0,91800,91800,25 lb per day-animal, ,-8748499,4104971
268,Kinlaw Farm #1 - #3,"269 Porky's Ln, White Oak",NC,28399,34.703597,-78.683422,Swine,SWINE (Sow);,SIS0213, ,0,367200,367200,25 lb per day-animal, ,-8758999,4123675
269,Melvin Nursery #1,"3166 Bull St, Garland",NC,28441,34.760661,-78.481497,Swine,SWINE (Sow);,SIS0213, ,0,59800,59800,25 lb per day-animal, ,-8736521,4131404
270,"Turn Bull Farm #1, #2 & #3","994 Turn Bull Dr, Garland",NC,28441,34.797758,-78.543247,Swine,SWINE (Sow);,SIS0213, ,0,367200,367200,25 lb per day-animal, ,-8743395,4136432
271,P-14 A&B,"9163 River Rd, Tar Heel",NC,28392,34.816858,-78.805961,Swine,SWINE (Immature);,SIS0213, ,0,18526.2,18526.2,4.2 lb per day-animal, ,-8772640,4139022
